date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2017/5/16 2:00,4.823,1.34,3.02,0.391,1.767,0.822,13.929
2017/5/16 3:00,5.224,1.273,3.127,0.213,2.102,0.883,13.929
2017/5/16 4:00,5.425,1.139,3.305,0.036,2.163,0.975,13.155
2017/5/16 5:00,6.229,1.206,3.518,0.036,2.711,0.914,13.366
2017/5/16 6:00,5.626,0.804,2.736,0.142,2.894,0.944,13.225
2017/5/16 7:00,1.474,1.206,-1.279,0.142,2.528,1.005,13.929
2017/5/16 8:00,-4.153,1.407,-6.574,0.284,2.406,1.097,14.914
2017/5/16 9:00,-9.31,1.674,-12.082,0.355,2.345,1.066,14.703
2017/5/16 10:00,-11.922,3.282,-15.387,1.954,2.863,1.157,14.984
2017/5/16 11:00,-14.267,2.947,-17.377,0.959,3.107,1.097,16.039
2017/5/16 12:00,-16.142,2.88,-18.976,0.853,2.559,1.249,16.461
2017/5/16 13:00,-15.673,2.277,-18.265,0.604,2.254,1.157,17.657
2017/5/16 14:00,-14.401,1.741,-16.915,0.569,2.102,1.127,19.627
2017/5/16 15:00,-10.985,1.674,-13.468,0.249,2.315,1.218,20.823
2017/5/16 16:00,-1.474,1.608,-3.98,0.249,2.528,1.279,21.878
2017/5/16 17:00,0.871,1.474,-1.706,0.178,2.711,1.127,20.823
2017/5/16 18:00,4.89,1.407,2.274,0.178,2.68,1.005,20.541
2017/5/16 19:00,6.564,1.206,3.589,-0.071,2.955,1.157,18.501
2017/5/16 20:00,6.966,1.206,3.909,-0.107,3.137,1.157,18.923
2017/5/16 21:00,5.76,0.871,3.269,-0.178,2.528,0.944,18.642
2017/5/16 22:00,5.224,0.737,2.843,-0.249,2.224,1.005,18.22
2017/5/16 23:00,4.689,0.737,2.416,-0.284,2.224,0.944,18.15
2017/5/17 0:00,4.488,0.871,2.239,0.107,2.224,1.005,17.305
2017/5/17 1:00,5.023,1.608,2.559,0.249,2.071,1.005,16.954
2017/5/17 2:00,6.229,1.674,3.34,0.178,2.163,0.853,16.743
2017/5/17 3:00,6.832,2.143,4.939,1.102,1.858,0.822,16.602
2017/5/17 4:00,7.301,2.612,4.691,0.782,1.828,0.853,15.898
2017/5/17 5:00,8.975,2.947,6.005,1.635,2.863,1.066,16.25
2017/5/17 6:00,9.109,2.478,6.005,1.315,3.076,0.975,15.687
2017/5/17 7:00,5.157,3.215,1.457,1.102,3.168,1.066,17.868
2017/5/17 8:00,-2.277,2.076,-5.33,0.853,3.107,1.371,19.908
2017/5/17 9:00,-8.439,1.072,-11.478,0.142,2.955,1.432,19.486
2017/5/17 10:00,-8.372,4.086,-12.224,1.99,2.924,1.157,19.908
2017/5/17 11:00,-10.583,4.086,-14.854,2.025,3.137,1.097,18.994
2017/5/17 12:00,-14.2,3.349,-17.306,1.244,2.376,1.066,18.15
2017/5/17 13:00,-13.597,3.751,-16.737,2.31,2.315,1.066,19.205
2017/5/17 14:00,-12.056,3.282,-14.605,1.208,2.498,1.127,21.456
2017/5/17 15:00,-9.042,3.014,-11.407,0.853,2.467,1.249,22.792
2017/5/17 16:00,-5.291,2.076,-6.787,0.746,2.345,1.157,23.426
2017/5/17 17:00,2.009,2.21,-0.782,0.817,2.802,1.218,22.722
2017/5/17 18:00,5.76,1.005,3.163,-0.036,2.772,1.036,21.315
2017/5/17 19:00,6.363,1.34,3.873,0.107,2.437,0.975,20.823
2017/5/17 20:00,7.167,1.34,4.158,0,2.863,1.036,19.979
2017/5/17 21:00,6.564,1.273,3.838,0.213,2.589,1.005,19.064
2017/5/17 22:00,6.229,2.478,4.442,0.959,2.224,0.975,18.994
2017/5/17 23:00,5.626,2.277,3.767,0.675,2.102,0.853,18.22
2017/5/18 0:00,6.497,2.478,4.62,0.711,1.858,0.822,18.009
2017/5/18 1:00,5.09,2.143,3.305,0.32,1.797,0.853,17.446
2017/5/18 2:00,4.823,1.34,3.127,0.462,1.736,0.822,17.235
2017/5/18 3:00,5.425,2.277,3.802,1.137,1.736,0.853,16.532
2017/5/18 4:00,5.827,2.21,3.376,0.569,1.949,0.914,17.165
2017/5/18 5:00,7.703,2.076,4.371,0.533,2.619,1.066,16.813
2017/5/18 6:00,5.626,1.407,2.097,-0.036,3.655,1.279,16.321
2017/5/18 7:00,4.22,3.55,0.995,1.635,3.015,1.492,16.391
2017/5/18 8:00,-1.34,3.885,-5.01,1.421,3.137,1.492,16.672
2017/5/18 9:00,-6.028,3.349,-10.056,1.706,2.711,1.249,17.376
2017/5/18 10:00,-9.377,3.952,-12.793,1.812,2.924,1.249,18.923
2017/5/18 11:00,-12.86,3.617,-15.991,2.025,3.229,1.157,20.471
2017/5/18 12:00,-13.798,3.55,-17.021,2.132,2.559,1.157,21.385
2017/5/18 13:00,-12.927,4.287,-15.671,2.772,2.498,1.279,21.808
2017/5/18 14:00,-6.43,4.019,-8.457,1.635,2.65,1.371,23.988
2017/5/18 15:00,-7.971,3.282,-11.229,1.492,2.619,1.34,23.426
2017/5/18 16:00,-5.157,2.478,-7.711,1.031,2.254,1.188,25.184
2017/5/18 17:00,1.273,2.143,-1.421,0.959,2.559,0.975,24.34
2017/5/18 18:00,5.894,1.474,2.807,0.32,3.076,1.157,22.019
2017/5/18 19:00,6.966,1.541,4.264,0.142,2.772,0.975,21.526
2017/5/18 20:00,7.368,1.34,4.406,0,3.015,1.249,20.33
2017/5/18 21:00,6.966,1.474,3.838,0.071,2.498,1.157,19.416
2017/5/18 22:00,5.76,2.143,3.34,0.32,2.467,1.036,18.712
2017/5/18 23:00,5.492,2.344,3.376,0.853,2.589,1.127,18.501
2017/5/19 0:00,7.837,2.545,3.305,0.959,4.599,1.675,18.361
2017/5/19 1:00,8.372,2.746,3.34,0.213,4.386,1.523,18.22
2017/5/19 2:00,8.306,2.88,3.163,0.497,4.386,1.553,18.29
2017/5/19 3:00,7.703,2.679,3.269,0.142,4.63,1.645,18.009
2017/5/19 4:00,9.042,2.344,4.513,0.746,4.477,1.584,16.672
2017/5/19 5:00,7.77,2.076,4.726,0.888,2.376,1.157,16.743
2017/5/19 6:00,7.77,2.143,4.939,0.888,2.955,1.279,16.25
2017/5/19 7:00,6.832,3.081,3.767,1.102,2.894,1.401,15.758
2017/5/19 8:00,-0.201,2.545,-3.127,0.888,2.955,1.523,16.18
2017/5/19 9:00,-0.871,1.942,-4.015,0.355,3.015,1.31,17.657
2017/5/19 10:00,2.679,2.947,-0.32,1.102,3.046,1.31,17.587
2017/5/19 11:00,2.813,2.478,-0.746,0.853,3.716,1.432,18.079
2017/5/19 12:00,-0.603,1.808,-3.66,0.178,2.376,1.188,18.712
2017/5/19 13:00,-3.617,2.076,-6.681,0.64,2.711,1.371,19.979
2017/5/19 14:00,1.139,2.813,-1.066,0.746,2.65,1.34,20.19
2017/5/19 15:00,-2.88,2.411,-5.615,0.817,2.437,1.218,19.768
2017/5/19 16:00,0.402,1.407,-1.919,0.213,2.437,1.097,19.275
2017/5/19 17:00,5.492,1.474,2.807,0.213,2.65,1.066,19.627
2017/5/19 18:00,4.689,1.407,1.919,0.142,2.65,1.066,19.697
2017/5/19 19:00,6.229,1.206,3.802,0.071,2.376,0.944,19.627
2017/5/19 20:00,7.1,1.34,4.158,0.036,2.802,1.005,18.572
2017/5/19 21:00,6.229,1.139,3.696,0,2.559,1.005,17.657
2017/5/19 22:00,6.229,2.277,3.696,0.888,2.498,1.036,17.587
2017/5/19 23:00,5.559,1.674,3.34,0.497,2.193,1.036,17.235
2017/5/20 0:00,6.899,2.478,3.127,0.355,4.234,1.523,17.024
2017/5/20 1:00,7.636,2.679,2.949,0.533,4.234,1.492,17.024
2017/5/20 2:00,7.77,2.746,3.411,0.569,4.234,1.462,16.883
2017/5/20 3:00,8.573,2.813,4.158,1.137,4.112,1.401,16.18
2017/5/20 4:00,5.827,1.674,3.873,0.853,1.797,0.914,17.165
2017/5/20 5:00,8.105,1.942,4.975,1.102,2.284,1.005,16.109
2017/5/20 6:00,8.038,2.813,4.584,0.995,3.107,1.249,16.602
2017/5/20 7:00,2.88,2.411,-0.355,0.604,2.955,1.34,16.321
2017/5/20 8:00,-1.608,2.143,-5.01,0.604,3.107,1.492,17.235
2017/5/20 9:00,-5.291,2.612,-9.417,0.817,3.35,1.523,20.119
2017/5/20 10:00,-8.573,3.349,-12.082,1.528,3.442,1.614,20.541
2017/5/20 11:00,3.617,1.875,0.32,0.782,3.168,1.279,21.385
2017/5/20 12:00,-0.335,1.808,-3.553,0.426,2.65,1.371,21.456
2017/5/20 13:00,-9.511,1.808,-12.544,0.569,2.741,1.34,22.159
2017/5/20 14:00,-10.181,2.277,-13.219,0.604,2.437,1.188,22.863
2017/5/20 15:00,-6.229,1.741,-9.523,0.355,2.65,1.371,24.27
2017/5/20 16:00,1.206,1.608,-0.995,0,2.985,1.462,24.129
2017/5/20 17:00,4.354,2.143,1.208,0.711,2.833,1.401,21.597
2017/5/20 18:00,5.559,1.808,2.487,0.569,2.985,1.127,22.019
2017/5/20 19:00,6.363,2.076,3.66,0.64,2.68,1.31,21.737
2017/5/20 20:00,7.167,2.009,4.051,0.533,2.924,1.127,20.471
2017/5/20 21:00,6.028,1.541,3.66,0.391,2.345,0.883,20.541
2017/5/20 22:00,5.425,1.541,3.092,0.355,2.254,0.914,20.19
2017/5/20 23:00,4.756,1.34,2.665,0.32,2.071,0.853,20.119
2017/5/21 0:00,6.765,1.875,2.381,0.213,4.386,1.432,19.627
2017/5/21 1:00,6.43,1.875,2.097,0.142,4.295,1.432,19.345
2017/5/21 2:00,6.43,1.942,1.99,0.142,4.417,1.492,19.416
2017/5/21 3:00,6.564,1.942,1.954,0.142,4.538,1.553,17.938
2017/5/21 4:00,6.564,2.009,2.061,0.142,4.447,1.462,16.672
2017/5/21 5:00,9.846,2.813,4.548,0.711,5.026,1.584,16.883
2017/5/21 6:00,6.497,2.21,3.873,1.35,3.198,1.279,15.476
2017/5/21 7:00,4.488,2.478,1.492,0.853,2.863,1.31,16.672
2017/5/21 8:00,-2.009,2.277,-4.584,0.569,2.68,1.31,17.868
2017/5/21 9:00,-7.234,2.679,-10.838,0.924,2.985,1.523,17.727
2017/5/21 10:00,-9.444,2.947,-13.112,0.995,3.472,1.553,18.501
2017/5/21 11:00,-9.109,3.617,-12.189,0.604,3.686,1.401,19.416
2017/5/21 12:00,-13.396,3.081,-16.844,1.102,2.589,1.31,20.19
2017/5/21 13:00,-14.267,2.679,-17.839,1.421,2.559,1.34,21.315
2017/5/21 14:00,-12.19,3.014,-15.067,0.995,2.559,1.371,22.441
2017/5/21 15:00,-9.109,2.545,-11.407,0.853,2.528,1.279,23.496
2017/5/21 16:00,-4.22,2.277,-6.752,0.64,2.559,1.188,23.707
2017/5/21 17:00,1.808,2.009,-1.208,0.64,2.985,1.188,22.441
2017/5/21 18:00,5.425,1.942,2.594,0.711,2.863,1.066,22.159
2017/5/21 19:00,6.497,1.741,3.909,0.604,2.559,0.944,21.667
2017/5/21 20:00,7.1,1.808,4.158,0.533,2.772,0.975,20.752
2017/5/21 21:00,6.162,1.741,3.625,0.426,2.498,0.944,19.768
2017/5/21 22:00,6.296,1.608,3.02,0.391,2.65,1.249,19.275
2017/5/21 23:00,6.229,2.009,3.66,0.64,2.589,1.097,18.712
2017/5/22 0:00,4.622,1.541,2.381,0.32,2.163,1.127,18.009
2017/5/22 1:00,4.756,1.808,2.559,0.533,2.193,0.944,17.587
2017/5/22 2:00,5.023,1.741,2.914,0.497,2.041,1.036,17.305
2017/5/22 3:00,5.224,1.808,2.949,0.533,2.284,1.036,16.602
2017/5/22 4:00,5.358,1.741,3.198,0.604,2.102,1.218,15.969
2017/5/22 5:00,7.569,2.143,4.797,0.853,2.741,1.31,16.25
2017/5/22 6:00,7.904,2.344,4.371,1.208,3.411,1.401,15.617
2017/5/22 7:00,4.421,2.344,0.853,1.031,3.259,1.462,15.898
2017/5/22 8:00,-1.206,2.88,-4.442,0.817,2.985,1.371,16.813
2017/5/22 9:00,-4.622,2.344,-8.031,0.462,2.955,1.432,17.305
2017/5/22 10:00,-8.239,2.679,-11.869,0.604,3.29,1.432,18.079
2017/5/22 11:00,-10.851,3.014,-14.356,1.137,3.29,1.157,18.994
2017/5/22 12:00,-13.597,2.88,-16.595,0.995,2.68,1.31,19.416
2017/5/22 13:00,-13.262,5.626,-16.133,3.553,2.619,1.218,21.808
2017/5/22 14:00,-8.506,2.21,-11.265,0.462,2.345,1.066,23.988
2017/5/22 15:00,-8.172,2.545,-11.087,0.782,2.65,1.249,24.903
2017/5/22 16:00,-2.813,2.076,-5.792,0.64,2.65,1.249,25.395
2017/5/22 17:00,4.488,2.009,1.528,0.675,3.015,1.31,24.481
2017/5/22 18:00,4.22,1.005,3.589,0.64,0.64,0.152,24.27
2017/5/22 19:00,4.823,0.871,4.122,0.533,0.67,0.183,14.351
2017/5/22 20:00,5.559,0.804,3.909,0.107,1.614,0.487,16.321
2017/5/22 21:00,5.961,1.34,3.447,0.107,2.528,1.005,18.29
2017/5/22 22:00,5.358,1.206,3.34,0.036,2.345,1.005,19.416
2017/5/22 23:00,5.224,1.608,2.559,0.32,2.376,1.097,18.572
2017/5/23 0:00,7.77,2.009,2.772,0.249,4.691,1.614,18.29
2017/5/23 1:00,7.569,2.411,2.914,0.107,4.66,1.645,18.22
2017/5/23 2:00,7.234,2.076,3.376,0.533,4.386,1.614,18.853
2017/5/23 3:00,7.234,2.009,3.234,0.142,4.417,1.584,19.627
2017/5/23 4:00,5.827,1.674,3.767,0.497,2.071,1.036,19.345
2017/5/23 5:00,9.377,2.478,4.3,0.497,5.056,1.614,18.22
2017/5/23 6:00,10.047,2.545,4.904,0.569,5.208,1.523,14.351
2017/5/23 7:00,5.894,1.875,3.02,0.462,2.833,1.218,15.828
2017/5/23 8:00,4.689,1.541,2.31,0.32,2.284,1.005,11.959
2017/5/23 9:00,4.689,2.076,2.203,0.675,2.376,1.036,10.974
2017/5/23 10:00,5.492,1.875,2.949,0.711,2.467,1.036,10.341
2017/5/23 11:00,5.224,1.608,2.665,0.533,2.589,0.883,10.271
2017/5/23 12:00,2.411,1.206,0.462,0.142,1.949,0.914,14.351
2017/5/23 13:00,3.818,1.407,1.741,0.284,1.919,0.883,12.944
2017/5/23 14:00,2.88,1.34,1.137,0.32,1.706,0.853,10.482
2017/5/23 15:00,2.746,1.206,1.208,0.32,1.523,0.67,11.467
2017/5/23 16:00,3.751,1.34,1.954,0.426,1.828,0.761,9.919
2017/5/23 17:00,5.425,1.474,2.914,0.426,2.559,0.853,13.155
2017/5/23 18:00,5.358,1.34,2.878,0.249,2.619,0.822,14.632
2017/5/23 19:00,5.626,1.407,3.127,0.284,2.315,0.883,14.491
2017/5/23 20:00,5.76,1.474,3.092,0.213,2.619,1.097,13.788
2017/5/23 21:00,5.224,1.273,2.807,0.071,2.619,0.914,14.351
2017/5/23 22:00,4.488,1.273,2.31,0.071,2.071,1.279,13.225
2017/5/23 23:00,4.287,1.273,2.097,0.071,2.193,1.005,12.381
2017/5/24 0:00,3.751,1.139,1.777,0,1.858,0.975,12.592
2017/5/24 1:00,3.483,0.938,1.706,0,1.736,0.822,13.366
2017/5/24 2:00,3.349,0.938,1.67,0,1.675,0.853,13.577
2017/5/24 3:00,3.483,1.139,1.635,0,1.828,0.944,13.718
2017/5/24 4:00,3.617,1.139,1.706,0,1.919,0.975,13.507
2017/5/24 5:00,4.622,1.005,2.523,0,2.071,0.822,12.029
2017/5/24 6:00,6.899,2.411,4.655,1.492,2.437,0.731,13.366
2017/5/24 7:00,7.1,2.009,4.477,1.244,2.163,0.822,14.28
2017/5/24 8:00,3.014,2.545,1.208,1.173,1.98,0.822,14.351
2017/5/24 9:00,2.947,2.947,0.142,1.173,2.163,1.005,14.914
2017/5/24 10:00,-12.391,3.081,-15.245,1.706,2.284,0.975,15.054
2017/5/24 11:00,-13.128,3.55,-15.991,1.706,2.68,0.883,16.25
2017/5/24 12:00,-16.209,4.957,-18.549,3.163,2.163,1.097,17.165
2017/5/24 13:00,-12.86,3.55,-15.955,1.812,2.132,0.975,17.165
2017/5/24 14:00,-9.913,3.282,-11.3,2.203,1.645,0.822,18.923
2017/5/24 15:00,-5.358,2.679,-6.787,1.492,1.614,0.731,20.471
2017/5/24 16:00,-0.603,1.541,-3.802,0.462,2.467,1.005,19.275
2017/5/24 17:00,5.157,1.875,2.63,0.675,2.863,1.218,17.727
2017/5/24 18:00,5.09,1.072,2.132,-0.32,2.985,1.157,18.361
2017/5/24 19:00,6.296,0.938,3.589,-0.178,2.65,1.097,17.657
2017/5/24 20:00,6.765,1.072,3.802,-0.249,2.711,0.914,17.094
2017/5/24 21:00,6.095,0.938,3.447,-0.142,2.559,1.127,16.743
2017/5/24 22:00,5.76,1.674,3.411,0.178,1.98,0.944,16.813
2017/5/24 23:00,5.09,1.741,2.914,0.32,2.406,0.975,16.109
2017/5/25 0:00,8.707,2.813,3.802,0.497,4.538,1.553,16.109
2017/5/25 1:00,8.239,2.478,3.66,0.391,4.356,1.492,16.25
2017/5/25 2:00,8.105,2.679,3.376,0.497,4.386,1.553,15.758
2017/5/25 3:00,7.234,1.608,3.127,0.426,4.142,1.401,14.773
2017/5/25 4:00,6.698,1.608,2.843,0.355,4.234,1.371,15.195
2017/5/25 5:00,9.176,2.478,4.335,0.213,4.934,1.371,14.21
2017/5/25 6:00,10.181,2.411,5.579,0.746,5.178,1.188,13.929
2017/5/25 7:00,2.21,2.21,0.036,1.528,2.254,0.914,17.235
2017/5/25 8:00,-2.076,2.813,-4.406,2.168,1.828,0.822,16.743
2017/5/25 9:00,-6.899,3.416,-9.026,1.492,1.888,0.761,16.743
2017/5/25 10:00,-7.837,3.617,-10.27,2.203,2.315,0.944,17.516
2017/5/25 11:00,-3.416,3.215,-6.396,1.031,2.741,0.944,18.009
2017/5/25 12:00,-7.301,2.076,-9.63,1.421,1.949,0.853,19.345
2017/5/25 13:00,-10.985,2.344,-13.539,0.32,1.736,0.883,18.712
2017/5/25 14:00,-2.344,2.545,-4.335,1.279,1.767,0.944,20.19
2017/5/25 15:00,-1.608,2.88,-3.447,1.208,1.858,1.005,20.963
2017/5/25 16:00,-4.488,1.942,-7.427,0.675,2.193,1.097,22.722
2017/5/25 17:00,5.291,1.808,2.416,0.426,2.924,1.157,21.948
2017/5/25 18:00,4.287,1.139,1.599,0,2.863,1.188,21.034
2017/5/25 19:00,5.894,1.139,3.411,0,2.528,1.036,19.979
2017/5/25 20:00,6.966,1.34,3.944,0,3.046,1.188,18.712
2017/5/25 21:00,5.827,1.005,3.553,0.036,2.376,1.036,18.22
2017/5/25 22:00,7.1,1.942,5.046,0.853,2.315,1.005,17.868
2017/5/25 23:00,6.363,2.478,4.371,0.853,2.102,1.005,16.954
2017/5/26 0:00,6.899,2.478,4.442,0.604,1.949,0.975,17.516
2017/5/26 1:00,6.363,2.411,4.406,1.031,1.614,0.822,17.727
2017/5/26 2:00,4.086,1.34,2.452,0.284,1.706,0.853,17.657
2017/5/26 3:00,5.358,0.938,3.696,0.782,1.523,0.822,17.657
2017/5/26 4:00,6.296,1.808,4.548,0.675,1.736,0.944,16.461
2017/5/26 5:00,8.105,1.875,5.792,0.675,2.284,0.853,17.235
2017/5/26 6:00,8.372,3.684,5.472,2.097,2.467,0.853,17.235
2017/5/26 7:00,4.354,2.344,1.599,0.888,2.619,1.127,18.361
2017/5/26 8:00,-1.005,2.21,-3.518,0.995,2.498,1.066,17.657
2017/5/26 9:00,-6.229,3.282,-9.275,1.741,2.498,1.157,16.954
2017/5/26 10:00,-9.109,3.617,-12.153,1.421,3.015,1.279,18.361
2017/5/26 11:00,-11.119,3.885,-13.859,1.741,2.68,1.097,18.923
2017/5/26 12:00,-13.53,3.416,-15.778,1.635,2.102,1.036,20.26
2017/5/26 13:00,-12.056,3.416,-14.818,1.919,1.98,1.097,20.893
2017/5/26 14:00,-10.65,3.751,-13.432,0.604,2.071,1.157,22.792
2017/5/26 15:00,-8.038,2.277,-10.127,0.711,1.888,0.975,24.481
2017/5/26 16:00,-3.081,2.009,-5.01,0.995,2.132,1.127,24.551
2017/5/26 17:00,3.55,2.143,0.746,0.782,2.802,1.127,25.044
2017/5/26 18:00,5.291,1.34,2.452,0.071,2.711,0.914,22.581
2017/5/26 19:00,6.363,1.808,3.66,0.569,2.711,1.066,20.612
2017/5/26 20:00,7.033,1.808,4.087,0.497,2.955,1.036,19.768
2017/5/26 21:00,6.296,2.344,3.66,0.817,2.741,1.188,19.768
2017/5/26 22:00,6.095,1.808,3.909,0.391,2.132,0.883,19.979
2017/5/26 23:00,6.832,2.411,4.975,0.924,2.224,0.975,19.556
2017/5/27 0:00,6.497,2.009,4.762,1.066,1.949,0.883,19.345
2017/5/27 1:00,7.435,2.277,5.295,1.386,1.767,0.883,18.994
2017/5/27 2:00,6.43,1.608,4.015,0.746,2.071,1.036,18.642
2017/5/27 3:00,7.569,3.014,4.904,1.137,2.041,1.005,18.009
2017/5/27 4:00,7.636,2.813,5.117,1.102,1.919,0.975,18.431
2017/5/27 5:00,7.904,2.478,5.224,0.426,2.711,1.036,17.868
2017/5/27 6:00,8.306,2.21,5.33,0.782,3.107,1.218,18.079
2017/5/27 7:00,4.287,2.411,1.35,1.244,2.833,1.31,19.979
2017/5/27 8:00,-0.201,3.55,-3.482,1.421,2.772,1.401,21.526
2017/5/27 9:00,-4.354,3.751,-7.107,1.244,2.65,1.34,20.612
2017/5/27 10:00,-7.837,4.287,-10.803,2.097,2.772,1.218,21.245
2017/5/27 11:00,-8.975,4.287,-12.473,2.523,3.015,1.127,21.878
2017/5/27 12:00,-11.855,3.55,-14.854,1.315,2.498,1.097,20.541
2017/5/27 13:00,-11.788,3.818,-14.498,2.097,2.315,1.066,21.315
2017/5/27 14:00,-10.851,3.617,-12.935,2.239,2.102,1.066,23.003
2017/5/27 15:00,-7.636,3.684,-9.985,1.492,2.224,1.097,24.903
2017/5/27 16:00,-3.215,2.277,-5.615,1.031,2.102,1.036,25.606
2017/5/27 17:00,3.349,2.411,1.421,1.137,2.772,1.127,25.817
2017/5/27 18:00,6.497,2.88,3.838,1.315,2.772,1.066,23.848
2017/5/27 19:00,7.033,2.21,4.3,0.924,3.015,1.127,20.893
2017/5/27 20:00,7.502,1.942,4.513,0.64,2.894,1.066,20.752
2017/5/27 21:00,6.966,1.608,4.229,0.249,2.772,1.157,20.682
2017/5/27 22:00,7.569,2.009,4.939,1.066,2.833,1.036,20.401
2017/5/27 23:00,7.234,2.076,4.229,0.959,2.376,1.036,20.401
2017/5/28 0:00,10.583,3.751,5.401,1.137,4.721,1.736,20.119
2017/5/28 1:00,8.707,3.416,4.477,0.817,4.63,1.645,19.697
2017/5/28 2:00,9.444,3.349,4.406,0.995,4.234,1.462,19.768
2017/5/28 3:00,8.573,3.282,4.513,1.137,4.691,1.767,19.416
2017/5/28 4:00,9.712,2.545,4.904,0.853,4.447,1.492,18.642
2017/5/28 5:00,9.243,2.947,6.538,1.421,2.559,0.883,18.712
2017/5/28 6:00,9.645,3.55,7.356,1.954,2.772,0.975,19.205
2017/5/28 7:00,6.229,4.019,3.198,2.132,2.863,1.249,19.979
2017/5/28 8:00,0.335,3.885,-1.99,2.416,2.833,1.218,21.245
2017/5/28 9:00,-4.555,4.22,-7.071,1.777,2.833,1.31,21.737
2017/5/28 10:00,-6.43,4.153,-10.127,2.025,3.168,1.157,22.511
2017/5/28 11:00,-7.703,4.823,-11.549,2.985,3.503,1.34,23.144
2017/5/28 12:00,-11.588,4.153,-14.143,2.025,2.619,1.127,22.3
2017/5/28 13:00,-9.578,3.617,-12.544,2.416,2.741,1.279,22.863
2017/5/28 14:00,-8.038,4.019,-11.62,1.99,2.68,1.31,24.481
2017/5/28 15:00,-5.559,4.22,-8.99,1.954,3.137,1.432,25.536
2017/5/28 16:00,-0.871,2.947,-4.015,1.35,2.833,1.34,25.747
2017/5/28 17:00,2.478,2.478,-0.497,1.102,3.229,1.492,24.551
2017/5/28 18:00,6.698,2.88,3.376,1.279,3.259,1.371,23.777
2017/5/28 19:00,7.502,2.679,4.406,1.137,3.137,1.157,22.089
2017/5/28 20:00,8.908,3.081,5.33,1.564,3.503,1.127,21.667
2017/5/28 21:00,7.904,2.746,4.62,1.244,3.29,1.097,20.401
2017/5/28 22:00,8.172,3.483,5.828,2.274,2.741,1.157,19.416
2017/5/28 23:00,9.913,3.818,7.427,2.594,2.498,1.279,18.923
2017/5/29 0:00,8.306,3.349,5.899,1.919,2.315,1.249,18.15
2017/5/29 1:00,8.172,4.086,6.219,2.878,1.98,0.883,17.868
2017/5/29 2:00,8.64,3.952,6.041,1.99,2.041,1.005,17.446
2017/5/29 3:00,9.243,4.019,7.285,2.949,1.888,0.975,17.165
2017/5/29 4:00,8.239,3.818,5.863,2.025,2.041,1.188,16.743
2017/5/29 5:00,10.181,3.684,6.752,1.919,2.985,1.157,16.602
2017/5/29 6:00,10.114,3.684,7.356,2.416,3.29,1.462,17.024
2017/5/29 7:00,6.43,3.55,3.269,2.203,3.076,1.523,18.431
2017/5/29 8:00,1.206,4.22,-1.99,2.594,3.107,1.371,19.486
2017/5/29 9:00,-4.22,4.555,-7.711,2.665,3.32,1.31,18.712
2017/5/29 10:00,-7.167,3.684,-10.696,2.097,3.046,1.218,20.26
2017/5/29 11:00,-8.707,4.287,-12.295,2.63,3.198,1.279,20.33
2017/5/29 12:00,-11.588,4.019,-14.534,1.954,2.833,1.249,21.737
2017/5/29 13:00,-10.516,4.689,-13.965,2.772,2.741,1.249,21.667
2017/5/29 14:00,-8.372,4.488,-10.874,2.559,2.65,1.218,24.34
2017/5/29 15:00,-3.617,3.684,-6.219,1.706,2.772,1.279,24.903
2017/5/29 16:00,1.808,2.88,-0.284,1.528,3.015,1.249,24.903
2017/5/29 17:00,1.474,1.808,-1.741,0.426,2.894,1.157,26.099
2017/5/29 18:00,6.631,2.679,3.34,1.208,3.046,1.127,25.184
2017/5/29 19:00,7.234,2.344,4.335,1.066,2.863,1.066,22.019
2017/5/29 20:00,8.573,2.411,5.153,0.817,3.381,1.188,20.823
2017/5/29 21:00,8.306,2.679,4.939,1.031,3.35,1.188,19.979
2017/5/29 22:00,7.77,2.21,4.655,0.533,3.015,1.188,19.908
2017/5/29 23:00,8.774,2.478,6.219,1.244,2.528,1.127,19.416
2017/5/30 0:00,10.918,3.952,6.219,1.848,4.782,1.492,18.923
2017/5/30 1:00,11.052,3.751,6.148,1.706,4.569,1.432,18.923
2017/5/30 2:00,11.32,3.818,6.432,1.919,4.508,1.675,19.205
2017/5/30 3:00,9.042,2.612,4.3,0.782,4.356,1.675,18.994
2017/5/30 4:00,11.119,3.349,6.325,1.812,4.264,1.218,18.361
2017/5/30 5:00,9.444,3.148,6.467,1.67,2.376,0.822,19.345
2017/5/30 6:00,9.243,3.282,6.503,1.599,2.772,1.036,19.768
2017/5/30 7:00,5.76,3.014,2.843,1.706,3.076,1.127,19.416
2017/5/30 8:00,1.942,2.88,-2.345,1.528,2.863,1.401,20.26
2017/5/30 9:00,2.277,3.349,-0.355,1.528,2.863,1.249,21.878
2017/5/30 10:00,3.818,3.416,0.533,1.279,3.381,1.371,22.019
2017/5/30 11:00,-4.019,3.55,-7.533,0,3.442,1.31,21.878
2017/5/30 12:00,-0.536,2.478,-3.802,1.102,2.711,1.249,21.737
2017/5/30 13:00,-2.813,2.88,-5.792,0.817,2.619,1.218,22.089
2017/5/30 14:00,3.349,3.081,0.249,1.67,2.589,1.188,20.893
2017/5/30 15:00,4.488,2.411,1.777,1.031,2.68,1.218,22.3
2017/5/30 16:00,6.698,2.478,4.087,0.959,2.711,1.188,22.581
2017/5/30 17:00,6.698,2.076,3.696,1.173,2.833,1.31,21.948
