date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2017/3/29 14:00,42.554 ,12.146 ,41.897 ,10.320 ,0.000 ,0.000 ,31.558 
2017/3/29 15:00,41.716 ,12.900 ,41.120 ,10.937 ,0.000 ,0.000 ,33.755 
2017/3/29 16:00,39.706 ,10.471 ,39.002 ,8.953 ,0.000 ,0.000 ,32.217 
2017/3/29 17:00,45.151 ,14.073 ,43.881 ,11.875 ,1.269 ,0.000 ,29.361 
2017/3/29 18:00,44.983 ,14.073 ,43.801 ,11.795 ,1.578 ,0.000 ,27.163 
2017/3/29 19:00,42.387 ,11.811 ,40.530 ,9.570 ,1.514 ,0.000 ,25.406 
2017/3/29 20:00,44.062 ,12.398 ,43.050 ,10.320 ,0.000 ,0.000 ,24.087 
2017/3/29 21:00,46.826 ,13.905 ,44.980 ,11.419 ,1.290 ,0.000 ,23.208 
2017/3/29 22:00,50.261 ,17.675 ,48.492 ,14.609 ,1.247 ,0.000 ,22.110 
2017/3/29 23:00,44.816 ,15.748 ,43.345 ,13.349 ,1.343 ,0.000 ,21.889 
2017/3/30 0:00,45.067 ,16.419 ,43.935 ,14.234 ,1.290 ,0.000 ,21.670 
2017/3/30 1:00,42.052 ,13.989 ,40.530 ,11.955 ,1.429 ,0.000 ,21.670 
2017/3/30 2:00,46.324 ,16.167 ,44.524 ,13.671 ,1.663 ,0.000 ,21.670 
2017/3/30 3:00,44.313 ,14.827 ,42.541 ,12.357 ,1.397 ,0.000 ,21.230 
2017/3/30 4:00,41.298 ,14.157 ,39.914 ,11.848 ,1.311 ,0.000 ,20.792 
2017/3/30 5:00,43.978 ,15.330 ,43.050 ,13.188 ,0.000 ,0.000 ,20.351 
2017/3/30 6:00,44.900 ,14.827 ,44.149 ,12.679 ,0.000 ,0.000 ,19.913 
2017/3/30 7:00,44.648 ,14.911 ,43.586 ,12.974 ,0.000 ,0.000 ,19.692 
2017/3/30 8:00,39.622 ,10.136 ,39.110 ,8.739 ,0.000 ,0.000 ,19.692 
2017/3/30 9:00,46.240 ,15.497 ,45.034 ,12.974 ,0.000 ,0.000 ,19.472 
2017/3/30 10:00,42.722 ,11.476 ,41.683 ,9.570 ,0.000 ,0.000 ,19.692 
2017/3/30 11:00,42.219 ,11.392 ,41.442 ,9.409 ,0.000 ,0.000 ,18.813 
2017/3/30 12:00,46.575 ,14.241 ,45.409 ,12.009 ,0.000 ,0.000 ,18.594 
2017/3/30 13:00,45.905 ,14.743 ,45.302 ,12.679 ,0.000 ,0.000 ,18.374 
2017/3/30 14:00,42.135 ,13.235 ,41.227 ,11.366 ,0.000 ,0.000 ,17.934 
2017/3/30 15:00,45.905 ,14.492 ,45.114 ,12.491 ,0.000 ,0.000 ,17.495 
2017/3/30 16:00,47.245 ,14.576 ,46.508 ,12.491 ,0.000 ,0.000 ,16.836 
2017/3/30 17:00,47.832 ,14.241 ,46.079 ,11.661 ,2.687 ,0.000 ,16.836 
2017/3/30 18:00,50.763 ,15.330 ,48.250 ,12.384 ,2.644 ,0.000 ,16.616 
2017/3/30 19:00,50.261 ,14.743 ,47.580 ,11.795 ,2.537 ,0.000 ,16.396 
2017/3/30 20:00,46.826 ,13.403 ,44.256 ,10.883 ,2.516 ,0.000 ,16.177 
2017/3/30 21:00,47.078 ,14.324 ,44.926 ,11.714 ,2.505 ,0.000 ,15.958 
2017/3/30 22:00,45.654 ,14.576 ,43.479 ,12.009 ,2.505 ,0.000 ,15.738 
2017/3/30 23:00,44.146 ,14.157 ,42.192 ,11.795 ,1.279 ,0.000 ,15.517 
2017/3/31 0:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 1:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 2:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 3:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 4:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 5:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 6:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 7:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 8:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 9:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 10:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 11:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 12:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 13:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 14:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 15:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 16:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 17:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 18:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 19:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 20:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 21:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 22:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/3/31 23:00,44.900 ,15.581 ,43.264 ,12.947 ,1.279 ,0.000 ,15.078 
2017/4/1 0:00,43.224 ,14.073 ,42.648 ,12.331 ,0.000 ,0.000 ,19.034 
2017/4/1 1:00,43.308 ,14.324 ,42.728 ,12.357 ,0.000 ,0.000 ,18.374 
2017/4/1 2:00,42.973 ,13.738 ,42.326 ,11.875 ,0.000 ,0.000 ,17.715 
2017/4/1 3:00,42.303 ,13.905 ,41.763 ,12.197 ,0.000 ,0.000 ,17.056 
2017/4/1 4:00,43.308 ,14.241 ,42.299 ,12.331 ,0.000 ,0.000 ,16.396 
2017/4/1 5:00,39.706 ,12.900 ,39.244 ,11.285 ,0.000 ,0.000 ,15.517 
2017/4/1 6:00,41.633 ,12.649 ,40.396 ,11.017 ,0.000 ,0.000 ,15.078 
2017/4/1 7:00,45.905 ,14.073 ,45.060 ,12.116 ,0.000 ,0.000 ,14.639 
2017/4/1 8:00,45.235 ,14.576 ,44.337 ,12.572 ,0.000 ,0.000 ,15.958 
2017/4/1 9:00,46.994 ,14.994 ,45.007 ,12.089 ,0.000 ,0.000 ,18.594 
2017/4/1 10:00,40.460 ,10.974 ,39.538 ,9.194 ,0.000 ,0.000 ,21.670 
2017/4/1 11:00,36.523 ,8.963 ,35.839 ,7.532 ,0.000 ,0.000 ,25.185 
2017/4/1 12:00,39.036 ,9.968 ,38.252 ,8.444 ,0.000 ,0.000 ,27.603 
2017/4/1 13:00,41.130 ,12.230 ,40.155 ,10.347 ,1.247 ,0.000 ,29.361 
2017/4/1 14:00,40.292 ,12.230 ,38.815 ,10.347 ,1.354 ,0.000 ,31.118 
2017/4/1 15:00,44.565 ,13.235 ,43.801 ,11.124 ,0.000 ,0.000 ,31.778 
2017/4/1 16:00,44.816 ,13.487 ,43.452 ,11.339 ,0.000 ,0.000 ,30.899 
2017/4/1 17:00,45.989 ,13.487 ,44.498 ,11.285 ,1.365 ,0.000 ,29.580 
2017/4/1 18:00,42.722 ,11.644 ,41.120 ,9.516 ,1.333 ,0.000 ,27.822 
2017/4/1 19:00,44.565 ,12.146 ,43.023 ,9.972 ,1.599 ,0.000 ,25.405 
2017/4/1 20:00,46.240 ,13.319 ,44.873 ,11.071 ,1.439 ,0.000 ,23.427 
2017/4/1 21:00,46.743 ,14.073 ,45.838 ,11.795 ,0.000 ,0.000 ,21.670 
2017/4/1 22:00,50.009 ,15.832 ,48.679 ,13.242 ,1.546 ,0.000 ,20.792 
2017/4/1 23:00,45.570 ,14.408 ,44.739 ,12.116 ,0.000 ,0.000 ,19.913 
2017/4/2 0:00,44.229 ,14.324 ,43.506 ,12.491 ,0.000 ,0.000 ,19.472 
2017/4/2 1:00,39.203 ,11.811 ,38.573 ,10.213 ,0.000 ,0.000 ,18.594 
2017/4/2 2:00,44.313 ,13.822 ,43.613 ,11.929 ,0.000 ,0.000 ,18.154 
2017/4/2 3:00,43.894 ,14.157 ,43.023 ,12.277 ,0.000 ,0.000 ,17.495 
2017/4/2 4:00,43.476 ,13.822 ,42.862 ,11.795 ,0.000 ,0.000 ,16.836 
2017/4/2 5:00,43.559 ,14.659 ,42.970 ,12.679 ,0.000 ,0.000 ,16.396 
2017/4/2 6:00,45.402 ,13.989 ,44.498 ,11.955 ,0.000 ,0.000 ,15.958 
2017/4/2 7:00,45.821 ,14.157 ,44.926 ,12.063 ,0.000 ,0.000 ,15.958 
2017/4/2 8:00,41.884 ,11.979 ,40.986 ,10.159 ,0.000 ,0.000 ,17.934 
2017/4/2 9:00,46.072 ,15.330 ,45.650 ,13.215 ,0.000 ,0.000 ,20.791 
2017/4/2 10:00,43.727 ,13.235 ,42.836 ,11.312 ,0.000 ,0.000 ,24.966 
2017/4/2 11:00,47.832 ,15.162 ,46.910 ,12.706 ,0.000 ,0.000 ,28.701 
2017/4/2 12:00,44.062 ,12.733 ,43.104 ,10.695 ,0.000 ,0.000 ,31.997 
2017/4/2 13:00,42.470 ,12.816 ,41.737 ,10.883 ,0.000 ,0.000 ,34.194 
2017/4/2 14:00,41.130 ,11.979 ,40.557 ,10.159 ,0.000 ,0.000 ,35.732 
2017/4/2 15:00,44.229 ,13.570 ,43.640 ,11.500 ,0.000 ,0.000 ,37.271 
2017/4/2 16:00,44.648 ,13.570 ,43.720 ,11.526 ,0.000 ,0.000 ,36.611 
2017/4/2 17:00,43.141 ,12.398 ,42.568 ,10.615 ,0.000 ,0.000 ,34.634 
2017/4/2 18:00,43.643 ,12.063 ,42.836 ,10.293 ,0.000 ,0.000 ,31.997 
2017/4/2 19:00,43.224 ,12.230 ,41.978 ,10.240 ,0.000 ,0.000 ,29.800 
2017/4/2 20:00,44.732 ,13.068 ,43.988 ,11.258 ,0.000 ,0.000 ,27.163 
2017/4/2 21:00,47.078 ,14.157 ,46.240 ,12.063 ,0.000 ,0.000 ,25.406 
2017/4/2 22:00,47.413 ,15.246 ,46.562 ,13.001 ,0.000 ,0.000 ,24.306 
2017/4/2 23:00,46.826 ,15.916 ,46.079 ,13.698 ,0.000 ,0.000 ,23.647 
2017/4/3 0:00,45.821 ,15.832 ,45.248 ,13.644 ,0.000 ,0.000 ,23.647 
2017/4/3 1:00,41.549 ,14.157 ,41.093 ,12.170 ,0.000 ,0.000 ,23.647 
2017/4/3 2:00,44.397 ,14.576 ,43.774 ,12.411 ,0.000 ,0.000 ,23.208 
2017/4/3 3:00,41.381 ,13.487 ,40.986 ,11.661 ,0.000 ,0.000 ,22.768 
2017/4/3 4:00,42.470 ,14.408 ,42.273 ,12.518 ,0.000 ,0.000 ,22.329 
2017/4/3 5:00,42.722 ,14.241 ,42.380 ,12.250 ,0.000 ,0.000 ,21.889 
2017/4/3 6:00,45.235 ,14.241 ,44.229 ,12.063 ,0.000 ,0.000 ,21.450 
2017/4/3 7:00,37.277 ,9.885 ,36.295 ,8.122 ,0.000 ,0.000 ,21.670 
2017/4/3 8:00,41.884 ,12.230 ,40.879 ,9.999 ,0.000 ,0.000 ,23.428 
2017/4/3 9:00,45.821 ,14.743 ,44.873 ,12.491 ,0.000 ,0.000 ,25.406 
2017/4/3 10:00,43.057 ,13.235 ,41.710 ,10.910 ,0.000 ,0.000 ,28.921 
2017/4/3 11:00,45.737 ,14.324 ,44.658 ,12.063 ,0.000 ,0.000 ,31.778 
2017/4/3 12:00,42.219 ,12.230 ,41.737 ,10.347 ,0.000 ,0.000 ,33.535 
2017/4/3 13:00,44.648 ,14.073 ,43.961 ,11.687 ,0.000 ,0.000 ,35.073 
2017/4/3 14:00,44.397 ,14.157 ,43.479 ,11.929 ,0.000 ,0.000 ,36.172 
2017/4/3 15:00,44.397 ,13.822 ,43.425 ,11.580 ,0.000 ,0.000 ,37.050 
2017/4/3 16:00,39.120 ,11.728 ,38.547 ,10.025 ,0.000 ,0.000 ,36.391 
2017/4/3 17:00,42.303 ,12.063 ,40.932 ,9.918 ,1.322 ,0.000 ,34.634 
2017/4/3 18:00,42.470 ,11.895 ,41.200 ,9.704 ,1.599 ,0.000 ,33.315 
2017/4/3 19:00,43.559 ,12.063 ,42.648 ,10.883 ,1.471 ,0.000 ,31.778 
2017/4/3 20:00,46.575 ,13.905 ,45.489 ,11.902 ,0.000 ,0.000 ,30.020 
2017/4/3 21:00,47.329 ,14.659 ,45.891 ,12.170 ,1.439 ,0.000 ,28.921 
2017/4/3 22:00,42.722 ,13.822 ,42.139 ,11.795 ,0.000 ,0.000 ,28.042 
2017/4/3 23:00,40.795 ,12.733 ,39.753 ,10.883 ,1.397 ,0.000 ,27.383 
2017/4/4 0:00,42.722 ,13.822 ,42.299 ,12.197 ,0.000 ,0.000 ,26.943 
2017/4/4 1:00,37.528 ,11.560 ,37.046 ,10.106 ,0.000 ,0.000 ,26.284 
2017/4/4 2:00,35.099 ,10.387 ,34.311 ,8.900 ,0.000 ,0.000 ,25.625 
2017/4/4 3:00,38.617 ,12.146 ,38.386 ,10.401 ,0.000 ,0.000 ,25.186 
2017/4/4 4:00,35.936 ,11.560 ,35.518 ,10.133 ,0.000 ,0.000 ,25.186 
2017/4/4 5:00,36.607 ,10.639 ,36.161 ,9.221 ,0.000 ,0.000 ,24.966 
2017/4/4 6:00,40.795 ,12.398 ,39.994 ,10.561 ,0.000 ,0.000 ,24.966 
2017/4/4 7:00,32.837 ,9.047 ,31.979 ,7.827 ,0.000 ,0.000 ,25.185 
2017/4/4 8:00,36.523 ,10.052 ,35.786 ,8.417 ,0.000 ,0.000 ,25.185 
2017/4/4 9:00,40.879 ,11.728 ,39.860 ,9.865 ,0.000 ,0.000 ,25.625 
2017/4/4 10:00,39.622 ,10.303 ,38.734 ,8.551 ,0.000 ,0.000 ,26.503 
2017/4/4 11:00,40.879 ,11.392 ,40.021 ,9.516 ,0.000 ,0.000 ,27.823 
2017/4/4 12:00,41.214 ,11.225 ,40.745 ,9.436 ,0.000 ,0.000 ,28.921 
2017/4/4 13:00,40.879 ,11.057 ,40.343 ,9.168 ,0.000 ,0.000 ,30.898 
2017/4/4 14:00,41.968 ,12.900 ,41.308 ,10.830 ,0.000 ,0.000 ,31.997 
2017/4/4 15:00,40.209 ,11.895 ,39.351 ,10.293 ,0.000 ,0.000 ,31.777 
2017/4/4 16:00,43.224 ,13.403 ,42.702 ,11.285 ,0.000 ,0.000 ,31.338 
2017/4/4 17:00,42.554 ,12.398 ,41.522 ,10.454 ,0.000 ,0.000 ,30.678 
2017/4/4 18:00,45.318 ,13.738 ,44.229 ,11.714 ,0.000 ,0.000 ,30.239 
2017/4/4 19:00,42.973 ,11.979 ,42.139 ,9.999 ,0.000 ,0.000 ,29.800 
2017/4/4 20:00,45.402 ,12.900 ,44.658 ,10.910 ,0.000 ,0.000 ,29.580 
2017/4/4 21:00,46.826 ,14.827 ,46.079 ,12.491 ,0.000 ,0.000 ,28.701 
2017/4/4 22:00,42.973 ,13.570 ,42.380 ,11.607 ,0.000 ,0.000 ,26.504 
2017/4/4 23:00,39.874 ,12.398 ,39.404 ,10.642 ,0.000 ,0.000 ,25.625 
2017/4/5 0:00,40.041 ,12.481 ,39.619 ,10.776 ,0.000 ,0.000 ,24.747 
2017/4/5 1:00,37.277 ,11.309 ,36.858 ,9.945 ,0.000 ,0.000 ,24.087 
2017/4/5 2:00,40.292 ,12.398 ,39.699 ,10.642 ,0.000 ,0.000 ,23.208 
2017/4/5 3:00,41.214 ,13.068 ,40.852 ,11.473 ,0.000 ,0.000 ,23.208 
2017/4/5 4:00,40.041 ,12.816 ,39.324 ,11.044 ,0.000 ,0.000 ,23.208 
2017/4/5 5:00,39.371 ,13.235 ,38.949 ,11.419 ,0.000 ,0.000 ,23.427 
2017/4/5 6:00,42.805 ,12.565 ,42.085 ,10.695 ,0.000 ,0.000 ,23.427 
2017/4/5 7:00,34.847 ,9.550 ,33.990 ,8.229 ,0.000 ,0.000 ,23.647 
2017/4/5 8:00,38.449 ,9.968 ,38.091 ,8.417 ,0.000 ,0.000 ,23.868 
2017/4/5 9:00,45.989 ,14.576 ,44.846 ,12.170 ,0.000 ,0.000 ,24.306 
2017/4/5 10:00,38.366 ,9.466 ,37.501 ,7.854 ,0.000 ,0.000 ,25.185 
2017/4/5 11:00,40.795 ,10.052 ,40.048 ,8.310 ,0.000 ,0.000 ,26.065 
2017/4/5 12:00,40.460 ,11.057 ,39.592 ,8.873 ,0.000 ,0.000 ,26.944 
2017/4/5 13:00,44.313 ,13.570 ,43.533 ,11.339 ,0.000 ,0.000 ,27.382 
2017/4/5 14:00,41.968 ,13.235 ,41.442 ,11.151 ,0.000 ,0.000 ,27.603 
2017/4/5 15:00,41.884 ,12.816 ,40.798 ,10.695 ,1.301 ,0.000 ,27.603 
2017/4/5 16:00,44.900 ,13.905 ,43.586 ,11.580 ,1.503 ,0.000 ,27.603 
2017/4/5 17:00,48.418 ,15.162 ,46.856 ,12.652 ,1.482 ,0.000 ,27.603 
2017/4/5 18:00,46.575 ,13.570 ,44.926 ,11.071 ,1.269 ,0.000 ,27.382 
2017/4/5 19:00,45.318 ,12.984 ,44.176 ,10.669 ,0.000 ,0.000 ,27.382 
2017/4/5 20:00,46.575 ,12.565 ,44.980 ,10.079 ,1.397 ,0.000 ,26.944 
2017/4/5 21:00,48.920 ,15.330 ,47.661 ,12.733 ,1.322 ,0.000 ,26.284 
2017/4/5 22:00,46.659 ,15.162 ,45.704 ,12.894 ,0.000 ,0.000 ,26.284 
2017/4/5 23:00,46.240 ,14.743 ,45.623 ,12.626 ,0.000 ,0.000 ,26.284 
2017/4/6 0:00,42.889 ,14.241 ,42.326 ,12.277 ,0.000 ,0.000 ,26.065 
2017/4/6 1:00,42.135 ,13.905 ,41.603 ,12.063 ,0.000 ,0.000 ,25.405 
2017/4/6 2:00,40.795 ,12.984 ,39.994 ,11.258 ,0.000 ,0.000 ,24.306 
2017/4/6 3:00,39.622 ,12.314 ,39.136 ,10.535 ,0.000 ,0.000 ,23.428 
2017/4/6 4:00,34.261 ,9.466 ,33.829 ,8.310 ,0.000 ,0.000 ,22.989 
2017/4/6 5:00,41.130 ,12.984 ,40.369 ,11.232 ,0.000 ,0.000 ,22.989 
2017/4/6 6:00,41.130 ,12.230 ,40.638 ,10.669 ,0.000 ,0.000 ,22.110 
2017/4/6 7:00,43.894 ,13.235 ,43.050 ,11.071 ,0.000 ,0.000 ,21.230 
2017/4/6 8:00,39.622 ,10.639 ,38.976 ,9.221 ,0.000 ,0.000 ,20.572 
2017/4/6 9:00,43.392 ,12.649 ,42.326 ,10.347 ,1.237 ,0.000 ,20.132 
2017/4/6 10:00,37.696 ,9.717 ,36.724 ,7.881 ,0.000 ,0.000 ,20.132 
2017/4/6 11:00,39.538 ,10.639 ,38.600 ,8.792 ,0.000 ,0.000 ,20.132 
2017/4/6 12:00,36.607 ,9.633 ,35.866 ,8.042 ,0.000 ,0.000 ,21.450 
2017/4/6 13:00,37.696 ,10.555 ,37.072 ,8.739 ,0.000 ,0.000 ,22.110 
2017/4/6 14:00,39.622 ,11.560 ,38.654 ,9.623 ,0.000 ,0.000 ,22.549 
2017/4/6 15:00,39.036 ,11.141 ,38.413 ,9.462 ,0.000 ,0.000 ,23.208 
2017/4/6 16:00,39.036 ,10.639 ,38.171 ,8.819 ,0.000 ,0.000 ,23.427 
2017/4/6 17:00,38.198 ,9.801 ,36.724 ,8.203 ,1.461 ,0.000 ,23.647 
2017/4/6 18:00,43.978 ,12.900 ,42.219 ,10.481 ,2.122 ,0.000 ,23.647 
2017/4/6 19:00,40.879 ,10.639 ,39.083 ,8.739 ,1.621 ,0.000 ,23.647 
2017/4/6 20:00,40.795 ,10.806 ,38.734 ,8.578 ,1.514 ,0.000 ,23.868 
2017/4/6 21:00,36.858 ,9.214 ,35.008 ,7.291 ,1.215 ,0.000 ,23.868 
2017/4/6 22:00,42.303 ,13.487 ,40.611 ,11.419 ,1.429 ,0.000 ,23.868 
2017/4/6 23:00,36.607 ,10.555 ,35.008 ,8.605 ,1.311 ,0.000 ,23.868 
2017/4/7 0:00,33.591 ,9.214 ,32.033 ,7.774 ,1.354 ,0.000 ,23.868 
2017/4/7 1:00,34.847 ,9.633 ,33.641 ,8.229 ,1.439 ,0.000 ,23.868 
2017/4/7 2:00,30.073 ,7.790 ,28.789 ,6.541 ,1.407 ,0.000 ,22.768 
2017/4/7 3:00,35.936 ,10.890 ,34.419 ,9.355 ,1.706 ,0.000 ,22.549 
2017/4/7 4:00,36.188 ,11.811 ,34.874 ,10.159 ,1.706 ,0.000 ,22.110 
2017/4/7 5:00,32.670 ,9.801 ,31.443 ,8.444 ,1.311 ,0.000 ,22.110 
2017/4/7 6:00,28.816 ,5.696 ,27.235 ,4.423 ,1.418 ,0.000 ,21.450 
2017/4/7 7:00,25.298 ,5.948 ,23.375 ,4.637 ,1.247 ,0.000 ,21.230 
2017/4/7 8:00,20.523 ,4.859 ,19.649 ,3.940 ,0.000 ,0.000 ,21.230 
2017/4/7 9:00,21.445 ,4.523 ,20.319 ,3.833 ,0.000 ,0.000 ,20.792 
2017/4/7 10:00,21.696 ,4.440 ,20.774 ,3.592 ,0.000 ,0.000 ,21.230 
2017/4/7 11:00,22.701 ,4.859 ,21.686 ,3.860 ,0.000 ,0.000 ,21.230 
2017/4/7 12:00,19.518 ,0.000 ,18.576 ,2.225 ,0.000 ,0.000 ,22.329 
2017/4/7 13:00,21.026 ,4.523 ,20.212 ,3.780 ,0.000 ,0.000 ,23.208 
2017/4/7 14:00,19.015 ,0.000 ,18.496 ,2.681 ,0.000 ,0.000 ,24.527 
2017/4/7 15:00,19.015 ,0.000 ,18.201 ,2.225 ,0.000 ,0.000 ,25.625 
2017/4/7 16:00,19.602 ,0.000 ,18.684 ,2.413 ,0.000 ,0.000 ,25.625 
2017/4/7 17:00,23.287 ,4.356 ,21.337 ,3.083 ,2.687 ,0.000 ,25.406 
2017/4/7 18:00,26.890 ,6.031 ,24.420 ,4.450 ,2.687 ,0.000 ,25.406 
2017/4/7 19:00,26.219 ,6.115 ,24.340 ,4.932 ,1.461 ,0.000 ,25.185 
2017/4/7 20:00,29.067 ,6.618 ,27.101 ,5.308 ,1.461 ,0.000 ,24.966 
2017/4/7 21:00,28.565 ,6.283 ,26.511 ,5.093 ,2.591 ,0.000 ,24.306 
2017/4/7 22:00,29.235 ,7.120 ,27.824 ,5.710 ,1.471 ,0.000 ,23.868 
2017/4/7 23:00,24.544 ,5.696 ,23.214 ,4.637 ,1.610 ,0.000 ,22.989 
2017/4/8 0:00,24.544 ,5.696 ,23.428 ,4.798 ,1.333 ,0.000 ,22.549 
2017/4/8 1:00,23.958 ,5.864 ,22.651 ,4.771 ,1.631 ,0.000 ,22.549 
2017/4/8 2:00,25.047 ,6.283 ,23.482 ,5.147 ,1.322 ,0.000 ,22.110 
2017/4/8 3:00,26.973 ,6.869 ,25.599 ,5.683 ,1.418 ,0.000 ,21.670 
2017/4/8 4:00,26.890 ,6.785 ,25.599 ,5.576 ,1.365 ,0.000 ,21.670 
2017/4/8 5:00,26.806 ,7.120 ,25.358 ,6.031 ,1.343 ,0.000 ,21.670 
2017/4/8 6:00,28.565 ,7.288 ,27.851 ,6.353 ,0.000 ,0.000 ,22.110 
2017/4/8 7:00,28.062 ,7.707 ,27.261 ,6.648 ,0.000 ,0.000 ,22.549 
2017/4/8 8:00,28.062 ,7.874 ,27.395 ,6.782 ,0.000 ,0.000 ,23.427 
2017/4/8 9:00,29.570 ,7.874 ,28.414 ,6.648 ,0.000 ,0.000 ,23.868 
2017/4/8 10:00,29.235 ,7.204 ,28.387 ,5.978 ,0.000 ,0.000 ,24.966 
2017/4/8 11:00,30.492 ,7.037 ,29.352 ,5.736 ,0.000 ,0.000 ,26.944 
2017/4/8 12:00,33.926 ,8.209 ,33.159 ,6.728 ,0.000 ,0.000 ,30.240 
2017/4/8 13:00,33.423 ,8.963 ,32.623 ,7.613 ,0.000 ,0.000 ,33.315 
2017/4/8 14:00,35.099 ,9.801 ,34.472 ,8.444 ,0.000 ,0.000 ,35.952 
2017/4/8 15:00,38.198 ,11.476 ,37.582 ,9.999 ,0.000 ,0.000 ,36.831 
2017/4/8 16:00,45.235 ,14.576 ,44.605 ,12.384 ,0.000 ,0.000 ,35.513 
2017/4/8 17:00,48.167 ,15.413 ,46.615 ,12.867 ,1.290 ,0.000 ,33.974 
2017/4/8 18:00,47.664 ,15.330 ,45.731 ,12.545 ,1.333 ,0.000 ,31.778 
2017/4/8 19:00,41.130 ,11.309 ,39.619 ,9.275 ,1.354 ,0.000 ,30.239 
2017/4/8 20:00,48.250 ,15.497 ,46.562 ,12.894 ,1.855 ,0.000 ,29.140 
2017/4/8 21:00,48.753 ,15.832 ,46.964 ,12.947 ,1.866 ,0.000 ,28.261 
2017/4/8 22:00,46.240 ,14.241 ,44.819 ,11.821 ,1.301 ,0.000 ,24.966 
2017/4/8 23:00,42.638 ,13.822 ,40.959 ,11.580 ,1.279 ,0.000 ,23.208 
2017/4/9 0:00,40.292 ,12.398 ,40.075 ,10.830 ,1.429 ,0.000 ,22.110 
2017/4/9 1:00,38.449 ,11.811 ,37.126 ,10.159 ,1.375 ,0.000 ,19.692 
2017/4/9 2:00,41.968 ,12.984 ,40.798 ,11.312 ,1.429 ,0.000 ,19.253 
2017/4/9 3:00,39.036 ,12.146 ,38.520 ,10.669 ,0.000 ,0.000 ,18.813 
2017/4/9 4:00,40.879 ,12.398 ,39.512 ,10.320 ,1.493 ,0.000 ,18.154 
2017/4/9 5:00,38.617 ,11.895 ,36.804 ,10.025 ,1.375 ,0.000 ,17.715 
2017/4/9 6:00,42.889 ,13.403 ,42.568 ,11.580 ,0.000 ,0.000 ,17.275 
2017/4/9 7:00,40.711 ,12.900 ,39.994 ,10.910 ,1.311 ,0.000 ,17.275 
2017/4/9 8:00,43.224 ,13.152 ,42.407 ,10.990 ,0.000 ,0.000 ,17.056 
2017/4/9 9:00,44.816 ,13.654 ,44.229 ,11.580 ,0.000 ,0.000 ,17.715 
2017/4/9 10:00,48.837 ,15.832 ,47.714 ,13.001 ,0.000 ,0.000 ,18.594 
2017/4/9 11:00,48.585 ,14.911 ,47.982 ,12.652 ,1.354 ,0.000 ,19.253 
2017/4/9 12:00,44.816 ,13.152 ,43.667 ,10.830 ,0.000 ,0.000 ,20.351 
2017/4/9 13:00,43.643 ,13.152 ,42.728 ,10.830 ,0.000 ,0.000 ,21.011 
2017/4/9 14:00,48.167 ,15.748 ,47.098 ,13.322 ,0.000 ,0.000 ,21.230 
2017/4/9 15:00,47.413 ,15.665 ,46.642 ,13.215 ,0.000 ,0.000 ,21.230 
2017/4/9 16:00,47.580 ,14.743 ,46.669 ,12.438 ,0.000 ,0.000 ,20.572 
2017/4/9 17:00,49.842 ,14.994 ,48.358 ,12.304 ,1.642 ,0.000 ,20.351 
